h2_p	N_causal_SNPs	vr	freq_r	k	N_samples	seed	median_mut	median_ref	p_wilcox	h2_rare	penetrance	h2_poly_est	var_y	mean_prs	mean_prs_cases	r_prs_est_with_rv	r_prs_est_without_rv	mean_prs_cases_est_with_rv	mean_prs_cases_est_without_rv
0.2	100	0.03	0.01	0.05	20000	63	0.039343186	0.344477312	0.003958651	0.03	0.328125	0.166945245	1	-1.32E-17	0.287332879	0.920205049	0.920223137	-0.104009934	-0.055312077
0.2	100	0.03	0.01	0.05	20000	64	0.064374365	0.34470834	0.05095267	0.03	0.346153846	0.164794882	1	5.93E-17	0.333871627	0.947250821	0.943870619	-0.0299291	0.002740761
0.2	100	0.03	0.01	0.05	20000	65	0.151035758	0.378864846	0.02152941	0.03	0.5	0.162316473	1	4.21E-18	0.333909832	0.918181076	0.919807494	0.089472008	0.133840215
0.2	100	0.03	0.01	0.05	20000	66	0.158725983	0.330741283	0.055953867	0.03	0.290322581	0.167810481	1	4.63E-18	0.335992772	0.9211493	0.921067338	-0.086184637	-0.038860353
0.2	100	0.03	0.01	0.05	20000	67	0.064211908	0.339988209	0.008351339	0.03	0.452830189	0.161550588	1	-3.00E-17	0.322641547	0.909879785	0.906975641	0.148563432	0.191396307
0.2	100	0.03	0.01	0.05	20000	68	0.206185789	0.443822279	0.006742642	0.03	0.387096774	0.164792143	1	-2.78E-17	0.387271132	0.923226226	0.918832349	0.085737414	0.126994009
0.2	100	0.03	0.01	0.05	20000	69	0.243605003	0.365453362	0.256130877	0.03	0.282608696	0.16781305	1	-7.03E-18	0.373395546	0.935513535	0.930078016	-0.077700969	-0.030095725
0.2	100	0.03	0.01	0.05	20000	70	0.309090765	0.37586944	0.663339496	0.03	0.296296296	0.164051941	1	2.69E-17	0.363250097	0.936815128	0.935921908	0.023468863	0.068582099
0.2	100	0.03	0.01	0.05	20000	71	0.111518616	0.349039367	0.167794622	0.03	0.222222222	0.159490044	1	-3.06E-17	0.288821375	0.897324597	0.896447541	0.036497065	0.072656971
0.2	100	0.03	0.01	0.05	20000	72	0.150698632	0.267846695	0.21715981	0.03	0.254237288	0.168139284	1	-4.31E-17	0.27544727	0.919570771	0.916988472	0.010191103	0.046281149
0.2	100	0.03	0.01	0.05	20000	73	0.044905025	0.372650737	0.000104449	0.03	0.388059701	0.163108779	1	-4.06E-17	0.332687506	0.914720151	0.911302819	0.042128442	0.085372562
0.2	100	0.03	0.01	0.05	20000	74	0.210938831	0.361877279	0.023238429	0.03	0.37037037	0.167924294	1	-2.32E-17	0.360485887	0.920161176	0.920953338	0.00134213	0.029105152
0.2	100	0.03	0.01	0.05	20000	75	0.16679961	0.340328042	0.017571053	0.03	0.333333333	0.160120693	1	2.51E-17	0.341634156	0.926456146	0.920062615	-0.017030366	0.025958497
0.2	100	0.03	0.01	0.05	20000	76	0.146190728	0.426735607	0.001133292	0.03	0.338709677	0.163243343	1	6.37E-18	0.364825034	0.935114091	0.930466163	0.01678322	0.054824821
0.2	100	0.03	0.01	0.05	20000	77	0.162881746	0.376264604	0.030008586	0.03	0.333333333	0.163078563	1	-3.27E-18	0.338078493	0.913188821	0.910947474	0.039498935	0.078025756
0.2	100	0.03	0.01	0.05	20000	78	0.248509565	0.361215306	0.129349281	0.03	0.333333333	0.165802932	1	1.84E-18	0.333716602	0.929779121	0.926385959	0.039623674	0.085441336
0.2	100	0.03	0.01	0.05	20000	79	0.096396975	0.287836099	0.075308835	0.03	0.303571429	0.167388007	1	-9.26E-18	0.320004991	0.934417846	0.930139585	0.049012962	0.090117344
0.2	100	0.03	0.01	0.05	20000	80	0.225602273	0.318509967	0.17504947	0.03	0.403508772	0.163618414	1	3.26E-17	0.315096838	0.927442096	0.92480457	0.063637733	0.115758723
0.2	100	0.03	0.01	0.05	20000	81	0.33830421	0.390351932	0.365567627	0.03	0.4	0.163527624	1	-2.47E-18	0.348603314	0.912121166	0.91252432	0.105207992	0.150936317
0.2	100	0.03	0.01	0.05	20000	82	0.210599736	0.336612814	0.298378244	0.03	0.338709677	0.161963982	1	4.70E-17	0.328325612	0.913768386	0.912728395	-0.018206002	0.032196749
0.2	100	0.03	0.01	0.05	20000	83	0.113380582	0.393582211	0.002808107	0.03	0.274509804	0.16732796	1	-1.80E-17	0.388243535	0.928632019	0.926289915	-0.080882944	-0.033928949
0.2	100	0.03	0.01	0.05	20000	84	0.119094361	0.378452406	0.047963932	0.03	0.287878788	0.165993781	1	-1.71E-17	0.343739711	0.928229229	0.928664983	0.017278679	0.05343225
0.2	100	0.03	0.01	0.05	20000	85	0.253577938	0.334698804	0.279767375	0.03	0.298507463	0.161024771	1	1.67E-17	0.320806871	0.927887242	0.924202556	0.051098284	0.091599966
0.2	100	0.03	0.01	0.05	20000	86	0.238901482	0.3949152	0.036368084	0.03	0.373134328	0.170997628	1	6.76E-18	0.347743487	0.93843519	0.935136059	0.042995637	0.096622871
0.2	100	0.03	0.01	0.05	20000	87	0.105442518	0.391127049	0.001983638	0.03	0.35	0.163228104	1	1.39E-17	0.347866043	0.900027153	0.893512576	0.017471881	0.06419204
0.2	100	0.03	0.01	0.05	20000	88	0.234385492	0.337653284	0.351547038	0.03	0.381818182	0.157695055	1	-1.08E-17	0.334390713	0.911694861	0.914184192	0.099289352	0.146852645
0.2	100	0.03	0.01	0.05	20000	89	0.094334662	0.36807289	0.038008366	0.03	0.214285714	0.160322752	1	1.27E-17	0.332616922	0.938192546	0.93789807	-0.004244903	0.036112297
0.2	100	0.03	0.01	0.05	20000	90	0.161603032	0.374943477	0.039597504	0.03	0.382352941	0.164657069	1	8.85E-18	0.319520693	0.941432376	0.934278096	0.053817368	0.096509939
0.2	100	0.03	0.01	0.05	20000	91	0.279273016	0.319906993	0.778201764	0.03	0.442307692	0.167447402	1	1.11E-17	0.33037253	0.908101105	0.903915083	0.004968866	0.052524719
0.2	100	0.03	0.01	0.05	20000	92	0.126108489	0.360621739	0.036367508	0.03	0.26984127	0.161972998	1	-3.74E-18	0.317903642	0.921994378	0.921035517	0.07314711	0.116851972
0.2	100	0.03	0.01	0.05	20000	93	0.203135778	0.399711865	0.003353182	0.03	0.5	0.17247548	1	-1.68E-17	0.337997614	0.918176613	0.915499605	0.051900137	0.0952395
0.2	100	0.03	0.01	0.05	20000	94	0.134462059	0.385881409	0.001578028	0.03	0.46031746	0.158640835	1	1.59E-17	0.343760094	0.932812601	0.930087354	0.010553542	0.061771297
0.2	100	0.03	0.01	0.05	20000	95	0.092536286	0.392860128	0.000618766	0.03	0.464285714	0.161221087	1	5.68E-18	0.337736038	0.925667744	0.923365753	0.023212861	0.06982706
0.2	100	0.03	0.01	0.05	20000	96	0.085093553	0.350359946	0.025412048	0.03	0.34	0.17810247	1	-3.75E-18	0.363019743	0.940772221	0.940406701	-0.03590362	0.007183878
0.2	100	0.03	0.01	0.05	20000	97	0.015081607	0.360345654	0.083613301	0.03	0.216666667	0.162185377	1	-3.74E-17	0.333280041	0.912181507	0.913761599	-0.020921569	0.018831665
0.2	100	0.03	0.01	0.05	20000	98	0.190589528	0.434367852	0.061285169	0.03	0.425531915	0.163308383	1	-4.01E-18	0.364351204	0.934506484	0.934765846	0.11684302	0.160801062
0.2	100	0.03	0.01	0.05	20000	99	0.066473038	0.410317535	0.006692295	0.03	0.3125	0.165327983	1	-1.19E-18	0.335773737	0.92601878	0.920033909	-0.027058824	0.01096566
0.2	100	0.03	0.01	0.05	20000	100	0.237571354	0.30059784	0.22479753	0.03	0.407407407	0.166901452	1	-2.72E-17	0.323231635	0.926074403	0.925202808	-0.019536121	0.014876907
0.2	100	0.05	0.01	0.05	20000	1	0.131957777	0.31016372	0.000556089	0.05	0.492307692	0.15290551	1	-1.62E-17	0.293366214	0.912881733	0.900430977	0.078640747	0.131817409
0.2	100	0.05	0.01	0.05	20000	2	0.104901297	0.425289233	0.001882922	0.05	0.492307692	0.162135655	1	-2.32E-17	0.35298055	0.927073513	0.927871402	0.025541783	0.089285651
0.2	100	0.05	0.01	0.05	20000	3	0.28401365	0.397522189	0.05555105	0.05	0.532258065	0.164350223	1	9.37E-20	0.360094849	0.911986802	0.914660455	0.125120923	0.181910732
0.2	100	0.05	0.01	0.05	20000	4	0.00298003	0.391423288	9.92E-06	0.05	0.540983607	0.164875002	1	-5.45E-18	0.289650461	0.923010143	0.918065776	0.050555729	0.110246093
0.2	100	0.05	0.01	0.05	20000	5	0.183790096	0.355600763	0.025414084	0.05	0.593220339	0.162589115	1	3.26E-18	0.314387686	0.927037369	0.91632397	0.122379453	0.18304578
0.2	100	0.05	0.01	0.05	20000	6	0.194306984	0.290150822	0.320584771	0.05	0.563636364	0.165161124	1	-2.13E-17	0.285114166	0.901445919	0.897675434	0.060757744	0.133440777
0.2	100	0.05	0.01	0.05	20000	7	0.171307301	0.331036763	0.0150121	0.05	0.476923077	0.16559906	1	5.28E-17	0.311113277	0.939349824	0.936789195	0.058791239	0.104815937
0.2	100	0.05	0.01	0.05	20000	8	0.170848667	0.391278898	0.005137902	0.05	0.483333333	0.172810721	1	-1.95E-17	0.360463245	0.952218173	0.950754447	0.027995124	0.085823077
0.2	100	0.05	0.01	0.05	20000	9	0.268397526	0.411533923	0.237706173	0.05	0.446808511	0.16481381	1	2.20E-17	0.375368427	0.925881033	0.922627219	0.077928655	0.137753681
0.2	100	0.05	0.01	0.05	20000	10	0.134287349	0.317028315	0.167775566	0.05	0.333333333	0.167013286	1	-9.50E-18	0.340490962	0.911744672	0.904833839	0.027461939	0.07205952
0.2	100	0.05	0.01	0.05	20000	11	0.115839158	0.363046515	0.042347147	0.05	0.473684211	0.157824076	1	2.21E-17	0.298001757	0.902145566	0.905550797	0.064636263	0.127168085
0.2	100	0.05	0.01	0.05	20000	12	0.04953299	0.441792375	1.86E-05	0.05	0.543478261	0.167620448	1	2.82E-17	0.367924597	0.933683339	0.933098129	-0.082210648	-0.047626689
0.2	100	0.05	0.01	0.05	20000	13	0.14855893	0.383414209	0.030983938	0.05	0.415384615	0.164048269	1	-4.85E-17	0.36745095	0.931783963	0.925518644	0.061377268	0.123772265
0.2	100	0.05	0.01	0.05	20000	14	0.160048151	0.417356126	0.009347126	0.05	0.509803922	0.164408976	1	1.50E-19	0.379885896	0.92604119	0.92968875	0.115834989	0.176332871
0.2	100	0.05	0.01	0.05	20000	15	0.166815831	0.387576735	0.004980441	0.05	0.540983607	0.160095743	1	-1.84E-18	0.357737736	0.913038085	0.91558676	-0.034274286	0.008783938
0.2	100	0.05	0.01	0.05	20000	16	0.157427655	0.406088159	0.000144423	0.05	0.575757576	0.163189015	1	2.21E-17	0.347549383	0.922915075	0.921230685	0.016801463	0.079202458
0.2	100	0.05	0.01	0.05	20000	17	0.178634863	0.456046919	0.000179963	0.05	0.508196721	0.168763111	1	3.24E-17	0.383377588	0.945221133	0.944346207	-0.028262667	0.02397023
0.2	100	0.05	0.01	0.05	20000	18	0.141455439	0.382426393	0.006391931	0.05	0.53125	0.160325386	1	-1.55E-17	0.330846588	0.920792731	0.91922399	0.025135751	0.092682434
0.2	100	0.05	0.01	0.05	20000	19	0.273791581	0.423450747	0.036741552	0.05	0.632653061	0.171856922	1	-2.72E-17	0.382853491	0.923486871	0.92540434	0.080211749	0.145831267
0.2	100	0.05	0.01	0.05	20000	20	0.114880703	0.435275394	0.001676724	0.05	0.46969697	0.163632087	1	8.23E-18	0.32953539	0.914767206	0.909222479	0.017177946	0.061697563
0.2	100	0.05	0.01	0.05	20000	21	0.089141249	0.368669124	0.001524149	0.05	0.509803922	0.163525623	1	1.11E-17	0.313255857	0.899087083	0.89040119	0.04214836	0.115580107
0.2	100	0.05	0.01	0.05	20000	22	0.180506046	0.372652415	0.000830985	0.05	0.608695652	0.163627591	1	8.91E-18	0.323538604	0.916984663	0.915033901	0.00590865	0.071577561
0.2	100	0.05	0.01	0.05	20000	23	0.073218807	0.410358184	0.000140103	0.05	0.482758621	0.168648034	1	4.10E-17	0.32923691	0.912558844	0.907598248	-0.030937539	0.020352006
0.2	100	0.05	0.01	0.05	20000	24	0.07720651	0.373212702	3.08E-05	0.05	0.442622951	0.16698435	1	7.17E-18	0.317437466	0.941218245	0.937736727	-0.07287199	-0.02604682
0.2	100	0.05	0.01	0.05	20000	25	0.167192488	0.364783886	0.082373285	0.05	0.395348837	0.164567752	1	-1.47E-17	0.359054827	0.927969931	0.920821076	0.069488004	0.124032394
0.2	100	0.05	0.01	0.05	20000	26	0.172587196	0.421207864	0.008569674	0.05	0.545454545	0.155418943	1	3.79E-19	0.356453548	0.92094165	0.917842658	0.041394434	0.110985626
0.2	100	0.05	0.01	0.05	20000	27	0.074253979	0.335536491	0.005396126	0.05	0.542372881	0.164522457	1	2.39E-17	0.289094232	0.932519174	0.929845918	-0.000770927	0.049751931
0.2	100	0.05	0.01	0.05	20000	28	0.04657934	0.370779704	0.000494818	0.05	0.517857143	0.165157197	1	2.89E-17	0.342834904	0.916363789	0.909795133	0.026914327	0.086983042
0.2	100	0.05	0.01	0.05	20000	29	0.163085939	0.27617547	0.032757888	0.05	0.5	0.155932429	1	-2.32E-17	0.286361701	0.915305032	0.910326657	0.005090225	0.069035396
0.2	100	0.05	0.01	0.05	20000	30	-0.007133141	0.393754771	0.000994161	0.05	0.482142857	0.163646665	1	2.04E-17	0.29212084	0.913665794	0.913028055	-0.021142518	0.03290435
0.2	100	0.05	0.01	0.05	20000	31	0.216786729	0.382227856	0.008479039	0.05	0.471698113	0.159330672	1	1.16E-17	0.328865564	0.929660329	0.927400135	-0.001694764	0.046505244
0.2	100	0.05	0.01	0.05	20000	32	0.076954537	0.408487607	7.09E-07	0.05	0.568965517	0.160210788	1	2.64E-17	0.32360937	0.934302845	0.936246713	-0.151018183	-0.093011199
0.2	100	0.05	0.01	0.05	20000	33	0.081377276	0.393232918	0.002312002	0.05	0.6	0.158735532	1	1.57E-17	0.334384424	0.910577367	0.913019956	-0.027390447	0.052065474
0.2	100	0.05	0.01	0.05	20000	34	0.03811718	0.378419941	0.000335641	0.05	0.528301887	0.169163521	1	-2.83E-17	0.324974872	0.941177006	0.938945813	-0.072240023	-0.008249218
0.2	100	0.05	0.01	0.05	20000	35	0.089649702	0.430475198	8.05E-05	0.05	0.509090909	0.167143734	1	-1.99E-18	0.350272917	0.917710017	0.912366368	0.052042582	0.110524026
0.2	100	0.05	0.01	0.05	20000	36	0.030532548	0.303776721	0.004363592	0.05	0.527272727	0.169852718	1	-4.74E-18	0.264774224	0.92921659	0.925709579	0.001710312	0.057854386
0.2	100	0.05	0.01	0.05	20000	37	0.067690105	0.352258075	0.001472875	0.05	0.509803922	0.166638555	1	-1.71E-17	0.329792367	0.928887563	0.926158256	0.010288568	0.054047231
0.2	100	0.05	0.01	0.05	20000	38	0.232613747	0.409629756	0.152686894	0.05	0.56	0.16284651	1	-6.23E-18	0.342690214	0.924939676	0.924112025	0.168260056	0.21907235
0.2	100	0.05	0.01	0.05	20000	39	0.021681362	0.348587855	0.000988651	0.05	0.647058824	0.160231669	1	-9.13E-18	0.301866294	0.914517419	0.910704922	0.052822607	0.111012931
0.2	100	0.05	0.01	0.05	20000	40	0.17170309	0.397054823	0.003717272	0.05	0.549019608	0.159601293	1	2.16E-17	0.334418434	0.915137944	0.913448518	0.049263521	0.107432192
0.2	100	0.05	0.01	0.05	20000	41	0.193102198	0.337112218	0.045950264	0.05	0.482142857	0.157891943	1	2.54E-17	0.335939565	0.905419915	0.898789928	0.016790365	0.068030351
0.2	100	0.05	0.01	0.05	20000	42	0.270805554	0.378232409	0.219208995	0.05	0.508474576	0.165602099	1	2.20E-17	0.363731642	0.924600281	0.918223553	0.092355288	0.170285916
0.2	100	0.05	0.01	0.05	20000	43	0.100827514	0.396387039	0.005266374	0.05	0.474576271	0.164047463	1	-1.76E-17	0.355188811	0.925460138	0.92696379	0.075303839	0.12766486
0.2	100	0.05	0.01	0.05	20000	44	0.251551681	0.260266889	0.629773923	0.05	0.411764706	0.165366691	1	4.03E-17	0.290637447	0.924760149	0.920089394	0.041457382	0.091351856
0.2	100	0.05	0.01	0.05	20000	45	0.137799607	0.307474387	0.025308753	0.05	0.541666667	0.163286002	1	2.05E-17	0.314157492	0.923338394	0.928463897	0.031613677	0.088905633
0.2	100	0.05	0.01	0.05	20000	46	0.11111319	0.426834965	0.000632456	0.05	0.528301887	0.170592458	1	8.10E-18	0.354409893	0.891269879	0.891409957	0.029592903	0.089763012
0.2	100	0.05	0.01	0.05	20000	47	0.275462466	0.391446966	0.071060729	0.05	0.350877193	0.162981344	1	-5.78E-17	0.392258049	0.924807222	0.926485357	0.040371626	0.09096651
0.2	100	0.05	0.01	0.05	20000	48	0.175494649	0.314555339	0.036265794	0.05	0.617021277	0.155232728	1	-5.44E-18	0.284304572	0.922949634	0.922813996	0.070196164	0.119136367
0.2	100	0.05	0.01	0.05	20000	49	0.109639342	0.396740332	0.002364927	0.05	0.58490566	0.165647204	1	-2.50E-17	0.311461596	0.920282864	0.920681483	-0.032777132	0.021107019
0.2	100	0.05	0.01	0.05	20000	50	0.216750171	0.328818551	0.009541106	0.05	0.409836066	0.165748063	1	-1.81E-17	0.331438608	0.936706727	0.933765142	0.028592784	0.082006941
0.2	100	0.05	0.01	0.05	20000	51	0.003006955	0.380323738	5.50E-07	0.05	0.455882353	0.167076841	1	1.25E-17	0.325921361	0.908298544	0.89689176	-0.052957967	0.011195423
0.2	100	0.05	0.01	0.05	20000	52	0.037017757	0.454126872	1.28E-05	0.05	0.482758621	0.165642141	1	1.48E-17	0.354526482	0.921084181	0.918555848	0.050003353	0.109130506
0.2	100	0.05	0.01	0.05	20000	53	0.087218934	0.329662365	0.004331203	0.05	0.538461538	0.162849691	1	-2.66E-18	0.304475679	0.932967331	0.92878374	0.025236498	0.088302451
0.2	100	0.05	0.01	0.05	20000	54	0.061466657	0.351473207	2.43E-06	0.05	0.568965517	0.164709603	1	-6.93E-18	0.303418401	0.914529568	0.907533389	0.042132268	0.107281853
0.2	100	0.05	0.01	0.05	20000	55	0.221336246	0.418994171	0.023105775	0.05	0.517241379	0.157678025	1	2.32E-17	0.342465545	0.91309055	0.914692725	0.065765675	0.108960318
0.2	100	0.05	0.01	0.05	20000	56	0.078097482	0.398479798	0.000459124	0.05	0.576271186	0.158793461	1	1.77E-17	0.351483623	0.918997076	0.917227706	0.092667733	0.162211622
0.2	100	0.05	0.01	0.05	20000	57	0.160461849	0.351839729	0.097524466	0.05	0.402597403	0.162551222	1	-3.51E-17	0.332062124	0.91121541	0.90868456	0.044116544	0.101485012
0.2	100	0.05	0.01	0.05	20000	58	0.158326885	0.464086707	0.00015743	0.05	0.518518519	0.163232204	1	2.75E-17	0.361737684	0.94546863	0.946820294	-0.063990904	-0.005522039
0.2	100	0.05	0.01	0.05	20000	59	0.123925186	0.355508634	0.0024731	0.05	0.451612903	0.163597114	1	-1.24E-17	0.315827588	0.912612569	0.912001308	-0.020578664	0.018777153
0.2	100	0.05	0.01	0.05	20000	60	0.252392869	0.332497168	0.27731381	0.05	0.41509434	0.167404519	1	2.17E-17	0.313004568	0.935115137	0.933345739	0.045352656	0.090261761
0.2	100	0.05	0.01	0.05	20000	61	0.108825878	0.346117758	0.003604419	0.05	0.518518519	0.16568217	1	-1.69E-17	0.296241458	0.930625979	0.927482419	-0.001435157	0.06227913
0.2	100	0.05	0.01	0.05	20000	62	0.051418825	0.386131499	6.18E-05	0.05	0.589285714	0.168551139	1	-1.59E-17	0.302549037	0.919670319	0.921726586	-0.014318222	0.047467414
0.2	100	0.05	0.01	0.05	20000	63	0.023533629	0.327673865	0.000182356	0.05	0.46875	0.166945245	1	-1.32E-17	0.248350024	0.921686548	0.920655726	-0.103536222	-0.038344712
0.2	100	0.05	0.01	0.05	20000	64	0.009039441	0.35462354	0.010090499	0.05	0.403846154	0.164794882	1	5.93E-17	0.336503073	0.94831416	0.943297927	-0.03003906	0.01232006
0.2	100	0.05	0.01	0.05	20000	65	0.116017965	0.375818324	0.003819718	0.05	0.603448276	0.162316473	1	4.21E-18	0.313927607	0.920075184	0.920938625	0.089588156	0.144502782
0.2	100	0.05	0.01	0.05	20000	66	0.065382418	0.347277464	0.003721747	0.05	0.435483871	0.167810481	1	4.63E-18	0.323697749	0.922678287	0.921540516	-0.085963518	-0.022290727
0.2	100	0.05	0.01	0.05	20000	67	0.11559563	0.344148673	0.009938183	0.05	0.509433962	0.161550588	1	-3.00E-17	0.328597039	0.911634124	0.907233584	0.148177488	0.20236535
0.2	100	0.05	0.01	0.05	20000	68	0.135890745	0.440317277	0.000374316	0.05	0.596774194	0.164792143	1	-2.78E-17	0.359229103	0.924407716	0.918153686	0.085244809	0.137244854
0.2	100	0.05	0.01	0.05	20000	69	0.173185749	0.367720516	0.006171809	0.05	0.47826087	0.16781305	1	-7.03E-18	0.356531301	0.936887684	0.929006655	-0.078114914	-0.015987546
0.2	100	0.05	0.01	0.05	20000	70	0.286889643	0.375851347	0.200885377	0.05	0.444444444	0.164051941	1	2.69E-17	0.346899399	0.937898013	0.935900082	0.023387108	0.083676381
0.2	100	0.05	0.01	0.05	20000	71	0.104314688	0.361247946	0.041618335	0.05	0.396825397	0.159490044	1	-3.06E-17	0.28583402	0.899281754	0.897159216	0.036700179	0.086069718
0.2	100	0.05	0.01	0.05	20000	72	0.143056483	0.284989067	0.019753938	0.05	0.440677966	0.168139284	1	-4.31E-17	0.271051614	0.921272658	0.916872998	0.010136416	0.059398931
0.2	100	0.05	0.01	0.05	20000	73	0.104336549	0.393708706	0.000193022	0.05	0.507462687	0.163108779	1	-4.06E-17	0.328934271	0.916266554	0.911011717	0.041909027	0.096624894
0.2	100	0.05	0.01	0.05	20000	74	0.233822492	0.373127649	0.008736995	0.05	0.537037037	0.167924294	1	-2.32E-17	0.357017918	0.921659345	0.922147567	0.001625054	0.036910912
0.2	100	0.05	0.01	0.05	20000	75	0.166193548	0.325516838	0.014477979	0.05	0.433333333	0.160120693	1	2.51E-17	0.318863874	0.927944504	0.918813261	-0.017367963	0.038028928
0.2	100	0.05	0.01	0.05	20000	76	0.081497008	0.431769397	3.40E-05	0.05	0.467741935	0.163243343	1	6.37E-18	0.342833498	0.936415036	0.929495633	0.016570991	0.066201768
0.2	100	0.05	0.01	0.05	20000	77	0.022963215	0.394061907	0.000426028	0.05	0.466666667	0.163078563	1	-3.27E-18	0.321306598	0.914894395	0.911079018	0.039440193	0.089284382
0.2	100	0.05	0.01	0.05	20000	78	0.199065336	0.377284127	0.011109353	0.05	0.484848485	0.165802932	1	1.84E-18	0.334206882	0.931200643	0.925815688	0.039424254	0.097784806
0.2	100	0.05	0.01	0.05	20000	79	0.045668232	0.303697609	0.005218756	0.05	0.482142857	0.167388007	1	-9.26E-18	0.300017314	0.935815932	0.929519549	0.048693391	0.102054606
0.2	100	0.05	0.01	0.05	20000	80	0.171915265	0.324626065	0.020054049	0.05	0.543859649	0.163618414	1	3.26E-17	0.303927317	0.928823504	0.924304495	0.063666753	0.129773496
0.2	100	0.05	0.01	0.05	20000	81	0.191547126	0.390351932	0.049436559	0.05	0.6	0.163527624	1	-2.47E-18	0.31903801	0.913813999	0.913433954	0.104910815	0.161776658
0.2	100	0.05	0.01	0.05	20000	82	0.203638764	0.31877358	0.078483373	0.05	0.483870968	0.161963982	1	4.70E-17	0.308051554	0.915263981	0.912823852	-0.018038933	0.046777091
0.2	100	0.05	0.01	0.05	20000	83	0.102979748	0.393582211	0.001689991	0.05	0.470588235	0.16732796	1	-1.80E-17	0.368688121	0.929990374	0.926140173	-0.080720116	-0.020159105
0.2	100	0.05	0.01	0.05	20000	84	0.108772475	0.382654701	0.00126251	0.05	0.424242424	0.165993781	1	-1.71E-17	0.323692791	0.929535812	0.929269251	0.017441226	0.066144952
0.2	100	0.05	0.01	0.05	20000	85	0.068026996	0.348462843	0.015918133	0.05	0.47761194	0.161024771	1	1.67E-17	0.297326554	0.929396442	0.923728091	0.050882221	0.102027644
0.2	100	0.05	0.01	0.05	20000	86	0.235868928	0.410865621	0.0072356	0.05	0.492537313	0.170997628	1	6.76E-18	0.33650881	0.939570331	0.934048444	0.042806944	0.112083132
0.2	100	0.05	0.01	0.05	20000	87	0.07419112	0.391127049	1.81E-05	0.05	0.55	0.163228104	1	1.39E-17	0.32246434	0.90198408	0.892753912	0.017233216	0.076872917
0.2	100	0.05	0.01	0.05	20000	88	0.201421096	0.348282924	0.065755837	0.05	0.509090909	0.157695055	1	-1.08E-17	0.33553448	0.91332481	0.915415828	0.099431147	0.159599546
0.2	100	0.05	0.01	0.05	20000	89	0.060006101	0.397436799	0.002281643	0.05	0.464285714	0.160322752	1	1.27E-17	0.325689302	0.939478966	0.938116035	-0.003942779	0.049334312
0.2	100	0.05	0.01	0.05	20000	90	0.104043115	0.389998593	0.004140233	0.05	0.485294118	0.164657069	1	8.85E-18	0.313819961	0.942523275	0.93243935	0.053284529	0.10810058
0.2	100	0.05	0.01	0.05	20000	91	0.189315915	0.317307478	0.0986665	0.05	0.557692308	0.167447402	1	1.11E-17	0.30881104	0.90977773	0.903675466	0.004754148	0.065588392
0.2	100	0.05	0.01	0.05	20000	92	0.178716437	0.360621739	0.019704414	0.05	0.523809524	0.161972998	1	-3.74E-18	0.313505032	0.923565487	0.921347071	0.073065126	0.128889849
0.2	100	0.05	0.01	0.05	20000	93	0.193032873	0.402445721	0.001769809	0.05	0.612903226	0.17247548	1	-1.68E-17	0.333969132	0.919747113	0.915700486	0.051521073	0.104355981
0.2	100	0.05	0.01	0.05	20000	94	0.137100317	0.38469295	0.000613079	0.05	0.571428571	0.158640835	1	1.59E-17	0.330821529	0.934113254	0.929442832	0.010412591	0.074812034
0.2	100	0.05	0.01	0.05	20000	95	0.128932393	0.392860128	0.000494218	0.05	0.535714286	0.161221087	1	5.68E-18	0.332445613	0.927080398	0.923181514	0.023171586	0.082265995
0.2	100	0.05	0.01	0.05	20000	96	0.003492829	0.350408776	0.000469413	0.05	0.54	0.17810247	1	-3.75E-18	0.345234336	0.941907794	0.940842714	-0.035760035	0.019283198
0.2	100	0.05	0.01	0.05	20000	97	0.015081607	0.360345654	0.02195947	0.05	0.35	0.162185377	1	-3.74E-17	0.320993776	0.913836132	0.914971636	-0.020599419	0.032132282
0.2	100	0.05	0.01	0.05	20000	98	0.130752092	0.435692518	0.003480103	0.05	0.553191489	0.163308383	1	-4.01E-18	0.349921636	0.935652193	0.935373587	0.116809379	0.172748817
0.2	100	0.05	0.01	0.05	20000	99	0.108572416	0.418384992	0.000300284	0.05	0.4375	0.165327983	1	-1.19E-18	0.32476007	0.927467204	0.918720054	-0.027378515	0.023155412
0.2	100	0.05	0.01	0.05	20000	100	0.124964108	0.305918023	0.022344192	0.05	0.5	0.166901452	1	-2.72E-17	0.301884074	0.927557788	0.92570621	-0.019377056	0.025216528
0.2	100	0.1	0.01	0.05	20000	1	0.107765709	0.322692756	7.30E-05	0.1	0.738461538	0.15290551	1	-1.62E-17	0.280426091	0.91754461	0.897429782	0.077096936	0.151366921
0.2	100	0.1	0.01	0.05	20000	2	0.040756526	0.45512624	1.02E-06	0.1	0.815384615	0.162135655	1	-2.32E-17	0.301866927	0.930674532	0.928514131	0.026848727	0.116007392
0.2	100	0.1	0.01	0.05	20000	3	0.139688376	0.433016046	0.000512261	0.1	0.790322581	0.164350223	1	9.37E-20	0.344743318	0.915991725	0.917415766	0.124911869	0.204120642
0.2	100	0.1	0.01	0.05	20000	4	0.028452172	0.42898915	2.78E-07	0.1	0.770491803	0.164875002	1	-5.45E-18	0.295903982	0.926792517	0.917439797	0.049231436	0.132127689
0.2	100	0.1	0.01	0.05	20000	5	0.158451581	0.346454006	0.002377869	0.1	0.779661017	0.162589115	1	3.26E-18	0.291326676	0.930593357	0.913521934	0.121148444	0.204813561
